tag,flow_rate,fluid_head,rpm,spec_gravity,power_kw,useful_kw,diameter_proxy,weight_kg
P12,10.0,10.0,1800,15.0,0.6,100.0,0.0017568209213397546,250
P13,10.0,10.0,1800,15.0,0.6,100.0,0.0017568209213397546,250
P14,10.0,10.0,1800,15.0,0.6,100.0,0.0017568209213397546,250
P15,10.0,10.0,1800,15.0,1.1,100.0,0.0017568209213397546,250
P16,10.0,10.0,1800,15.0,1.1,100.0,0.0017568209213397546,250
P17,10.0,10.0,1800,15.0,1.1,100.0,0.0017568209213397546,250
P18,10.0,10.0,1800,15.0,1.6,100.0,0.0017568209213397546,260
P19,10.0,10.0,1800,15.0,1.6,100.0,0.0017568209213397546,260
P20,10.0,10.0,1800,15.0,1.6,100.0,0.0017568209213397546,260
P156,10.0,26.66666666666667,1800,15.0,0.6,266.66666666666674,0.0028688765511524147,290
P157,10.0,26.66666666666667,1800,15.0,0.6,266.66666666666674,0.0028688765511524147,290
P158,10.0,26.66666666666667,1800,15.0,0.6,266.66666666666674,0.0028688765511524147,290
P159,10.0,26.66666666666667,1800,15.0,1.1,266.66666666666674,0.0028688765511524147,290
P160,10.0,26.66666666666667,1800,15.0,1.1,266.66666666666674,0.0028688765511524147,290
P161,10.0,26.66666666666667,1800,15.0,1.1,266.66666666666674,0.0028688765511524147,290
P162,10.0,26.66666666666667,1800,15.0,1.6,266.66666666666674,0.0028688765511524147,300
P163,10.0,26.66666666666667,1800,15.0,1.6,266.66666666666674,0.0028688765511524147,300
P164,10.0,26.66666666666667,1800,15.0,1.6,266.66666666666674,0.0028688765511524147,300
P300,10.0,43.33333333333334,1800,15.0,0.6,433.3333333333334,0.0036571143791037327,350
P301,10.0,43.33333333333334,1800,15.0,0.6,433.3333333333334,0.0036571143791037327,350
P302,10.0,43.33333333333334,1800,15.0,0.6,433.3333333333334,0.0036571143791037327,350
P303,10.0,43.33333333333334,1800,15.0,1.1,433.3333333333334,0.0036571143791037327,350
P304,10.0,43.33333333333334,1800,15.0,1.1,433.3333333333334,0.0036571143791037327,350
P305,10.0,43.33333333333334,1800,15.0,1.1,433.3333333333334,0.0036571143791037327,350
P306,10.0,43.33333333333334,1800,15.0,1.6,433.3333333333334,0.0036571143791037327,360
P307,10.0,43.33333333333334,1800,15.0,1.6,433.3333333333334,0.0036571143791037327,360
P308,10.0,43.33333333333334,1800,15.0,1.6,433.3333333333334,0.0036571143791037327,360
P444,10.0,60.0,1800,15.0,0.6,600.0,0.004303314826728621,410
P445,10.0,60.0,1800,15.0,0.6,600.0,0.004303314826728621,410
P446,10.0,60.0,1800,15.0,0.6,600.0,0.004303314826728621,410
P447,10.0,60.0,1800,15.0,1.1,600.0,0.004303314826728621,420
P448,10.0,60.0,1800,15.0,1.1,600.0,0.004303314826728621,420
P449,10.0,60.0,1800,15.0,1.1,600.0,0.004303314826728621,420
P450,10.0,60.0,1800,15.0,1.6,600.0,0.004303314826728621,430
P451,10.0,60.0,1800,15.0,1.6,600.0,0.004303314826728621,430
P452,10.0,60.0,1800,15.0,1.6,600.0,0.004303314826728621,430
P588,46.66666666666666,10.0,1800,15.0,0.6,466.6666666666666,0.0017568209213397546,320
P589,46.66666666666666,10.0,1800,15.0,0.6,466.6666666666666,0.0017568209213397546,320
P590,46.66666666666666,10.0,1800,15.0,0.6,466.6666666666666,0.0017568209213397546,320
P591,46.66666666666666,10.0,1800,15.0,1.1,466.6666666666666,0.0017568209213397546,320
P592,46.66666666666666,10.0,1800,15.0,1.1,466.6666666666666,0.0017568209213397546,320
P593,46.66666666666666,10.0,1800,15.0,1.1,466.6666666666666,0.0017568209213397546,320
P594,46.66666666666666,10.0,1800,15.0,1.6,466.6666666666666,0.0017568209213397546,330
P595,46.66666666666666,10.0,1800,15.0,1.6,466.6666666666666,0.0017568209213397546,330
P596,46.66666666666666,10.0,1800,15.0,1.6,466.6666666666666,0.0017568209213397546,330
P732,46.66666666666666,26.66666666666667,1800,15.0,0.6,1244.4444444444443,0.0028688765511524147,400
P733,46.66666666666666,26.66666666666667,1800,15.0,0.6,1244.4444444444443,0.0028688765511524147,400
P734,46.66666666666666,26.66666666666667,1800,15.0,0.6,1244.4444444444443,0.0028688765511524147,400
P735,46.66666666666666,26.66666666666667,1800,15.0,1.1,1244.4444444444443,0.0028688765511524147,410
P736,46.66666666666666,26.66666666666667,1800,15.0,1.1,1244.4444444444443,0.0028688765511524147,410
P737,46.66666666666666,26.66666666666667,1800,15.0,1.1,1244.4444444444443,0.0028688765511524147,410
P738,46.66666666666666,26.66666666666667,1800,15.0,1.6,1244.4444444444443,0.0028688765511524147,420
P739,46.66666666666666,26.66666666666667,1800,15.0,1.6,1244.4444444444443,0.0028688765511524147,420
P740,46.66666666666666,26.66666666666667,1800,15.0,1.6,1244.4444444444443,0.0028688765511524147,420
P876,46.66666666666666,43.33333333333334,1800,15.0,0.6,2022.2222222222222,0.0036571143791037327,490
P877,46.66666666666666,43.33333333333334,1800,15.0,0.6,2022.2222222222222,0.0036571143791037327,490
P878,46.66666666666666,43.33333333333334,1800,15.0,0.6,2022.2222222222222,0.0036571143791037327,490
P879,46.66666666666666,43.33333333333334,1800,15.0,1.1,2022.2222222222222,0.0036571143791037327,500
P880,46.66666666666666,43.33333333333334,1800,15.0,1.1,2022.2222222222222,0.0036571143791037327,500
P881,46.66666666666666,43.33333333333334,1800,15.0,1.1,2022.2222222222222,0.0036571143791037327,500
P882,46.66666666666666,43.33333333333334,1800,15.0,1.6,2022.2222222222222,0.0036571143791037327,510
P883,46.66666666666666,43.33333333333334,1800,15.0,1.6,2022.2222222222222,0.0036571143791037327,510
P884,46.66666666666666,43.33333333333334,1800,15.0,1.6,2022.2222222222222,0.0036571143791037327,510
P1020,46.66666666666666,60.0,1800,15.0,0.6,2799.9999999999995,0.004303314826728621,590
P1021,46.66666666666666,60.0,1800,15.0,0.6,2799.9999999999995,0.004303314826728621,590
P1022,46.66666666666666,60.0,1800,15.0,0.6,2799.9999999999995,0.004303314826728621,590
P1023,46.66666666666666,60.0,1800,15.0,1.1,2799.9999999999995,0.004303314826728621,600
P1024,46.66666666666666,60.0,1800,15.0,1.1,2799.9999999999995,0.004303314826728621,600
P1025,46.66666666666666,60.0,1800,15.0,1.1,2799.9999999999995,0.004303314826728621,600
P1026,46.66666666666666,60.0,1800,15.0,1.6,2799.9999999999995,0.004303314826728621,610
P1027,46.66666666666666,60.0,1800,15.0,1.6,2799.9999999999995,0.004303314826728621,610
P1028,46.66666666666666,60.0,1800,15.0,1.6,2799.9999999999995,0.004303314826728621,610
P1164,83.33333333333333,10.0,1800,15.0,0.6,833.3333333333333,0.0017568209213397546,410
P1165,83.33333333333333,10.0,1800,15.0,0.6,833.3333333333333,0.0017568209213397546,410
P1166,83.33333333333333,10.0,1800,15.0,0.6,833.3333333333333,0.0017568209213397546,410
P1167,83.33333333333333,10.0,1800,15.0,1.1,833.3333333333333,0.0017568209213397546,420
P1168,83.33333333333333,10.0,1800,15.0,1.1,833.3333333333333,0.0017568209213397546,420
P1169,83.33333333333333,10.0,1800,15.0,1.1,833.3333333333333,0.0017568209213397546,420
P1170,83.33333333333333,10.0,1800,15.0,1.6,833.3333333333333,0.0017568209213397546,430
P1171,83.33333333333333,10.0,1800,15.0,1.6,833.3333333333333,0.0017568209213397546,430
P1172,83.33333333333333,10.0,1800,15.0,1.6,833.3333333333333,0.0017568209213397546,430
P1308,83.33333333333333,26.66666666666667,1800,15.0,0.6,2222.2222222222226,0.0028688765511524147,530
P1309,83.33333333333333,26.66666666666667,1800,15.0,0.6,2222.2222222222226,0.0028688765511524147,530
P1310,83.33333333333333,26.66666666666667,1800,15.0,0.6,2222.2222222222226,0.0028688765511524147,530
P1311,83.33333333333333,26.66666666666667,1800,15.0,1.1,2222.2222222222226,0.0028688765511524147,540
P1312,83.33333333333333,26.66666666666667,1800,15.0,1.1,2222.2222222222226,0.0028688765511524147,540
P1313,83.33333333333333,26.66666666666667,1800,15.0,1.1,2222.2222222222226,0.0028688765511524147,540
P1314,83.33333333333333,26.66666666666667,1800,15.0,1.6,2222.2222222222226,0.0028688765511524147,550
P1315,83.33333333333333,26.66666666666667,1800,15.0,1.6,2222.2222222222226,0.0028688765511524147,550
P1316,83.33333333333333,26.66666666666667,1800,15.0,1.6,2222.2222222222226,0.0028688765511524147,550
P1452,83.33333333333333,43.33333333333334,1800,15.0,0.6,3611.1111111111118,0.0036571143791037327,650
P1453,83.33333333333333,43.33333333333334,1800,15.0,0.6,3611.1111111111118,0.0036571143791037327,650
P1454,83.33333333333333,43.33333333333334,1800,15.0,0.6,3611.1111111111118,0.0036571143791037327,650
P1455,83.33333333333333,43.33333333333334,1800,15.0,1.1,3611.1111111111118,0.0036571143791037327,660
P1456,83.33333333333333,43.33333333333334,1800,15.0,1.1,3611.1111111111118,0.0036571143791037327,660
P1457,83.33333333333333,43.33333333333334,1800,15.0,1.1,3611.1111111111118,0.0036571143791037327,660
P1458,83.33333333333333,43.33333333333334,1800,15.0,1.6,3611.1111111111118,0.0036571143791037327,670
P1459,83.33333333333333,43.33333333333334,1800,15.0,1.6,3611.1111111111118,0.0036571143791037327,670
P1460,83.33333333333333,43.33333333333334,1800,15.0,1.6,3611.1111111111118,0.0036571143791037327,670
P1596,83.33333333333333,60.0,1800,15.0,0.6,5000.0,0.004303314826728621,770
P1597,83.33333333333333,60.0,1800,15.0,0.6,5000.0,0.004303314826728621,770
P1598,83.33333333333333,60.0,1800,15.0,0.6,5000.0,0.004303314826728621,770
P1599,83.33333333333333,60.0,1800,15.0,1.1,5000.0,0.004303314826728621,780
P1600,83.33333333333333,60.0,1800,15.0,1.1,5000.0,0.004303314826728621,780
P1601,83.33333333333333,60.0,1800,15.0,1.1,5000.0,0.004303314826728621,780
P1602,83.33333333333333,60.0,1800,15.0,1.6,5000.0,0.004303314826728621,790
P1603,83.33333333333333,60.0,1800,15.0,1.6,5000.0,0.004303314826728621,790
P1604,83.33333333333333,60.0,1800,15.0,1.6,5000.0,0.004303314826728621,790
P1740,120.0,10.0,1800,15.0,0.6,1200.0,0.0017568209213397546,490
P1741,120.0,10.0,1800,15.0,0.6,1200.0,0.0017568209213397546,490
P1742,120.0,10.0,1800,15.0,0.6,1200.0,0.0017568209213397546,490
P1743,120.0,10.0,1800,15.0,1.1,1200.0,0.0017568209213397546,500
P1744,120.0,10.0,1800,15.0,1.1,1200.0,0.0017568209213397546,500
P1745,120.0,10.0,1800,15.0,1.1,1200.0,0.0017568209213397546,500
P1746,120.0,10.0,1800,15.0,1.6,1200.0,0.0017568209213397546,510
P1747,120.0,10.0,1800,15.0,1.6,1200.0,0.0017568209213397546,510
P1748,120.0,10.0,1800,15.0,1.6,1200.0,0.0017568209213397546,510
P1884,120.0,26.66666666666667,1800,15.0,0.6,3200.0000000000005,0.0028688765511524147,650
P1885,120.0,26.66666666666667,1800,15.0,0.6,3200.0000000000005,0.0028688765511524147,650
P1886,120.0,26.66666666666667,1800,15.0,0.6,3200.0000000000005,0.0028688765511524147,650
P1887,120.0,26.66666666666667,1800,15.0,1.1,3200.0000000000005,0.0028688765511524147,660
P1888,120.0,26.66666666666667,1800,15.0,1.1,3200.0000000000005,0.0028688765511524147,660
P1889,120.0,26.66666666666667,1800,15.0,1.1,3200.0000000000005,0.0028688765511524147,660
P1890,120.0,26.66666666666667,1800,15.0,1.6,3200.0000000000005,0.0028688765511524147,670
P1891,120.0,26.66666666666667,1800,15.0,1.6,3200.0000000000005,0.0028688765511524147,670
P1892,120.0,26.66666666666667,1800,15.0,1.6,3200.0000000000005,0.0028688765511524147,670
P2028,120.0,43.33333333333334,1800,15.0,0.6,5200.000000000001,0.0036571143791037327,800
P2029,120.0,43.33333333333334,1800,15.0,0.6,5200.000000000001,0.0036571143791037327,800
P2030,120.0,43.33333333333334,1800,15.0,0.6,5200.000000000001,0.0036571143791037327,800
P2031,120.0,43.33333333333334,1800,15.0,1.1,5200.000000000001,0.0036571143791037327,810
P2032,120.0,43.33333333333334,1800,15.0,1.1,5200.000000000001,0.0036571143791037327,810
P2033,120.0,43.33333333333334,1800,15.0,1.1,5200.000000000001,0.0036571143791037327,810
P2034,120.0,43.33333333333334,1800,15.0,1.6,5200.000000000001,0.0036571143791037327,820
P2035,120.0,43.33333333333334,1800,15.0,1.6,5200.000000000001,0.0036571143791037327,820
P2036,120.0,43.33333333333334,1800,15.0,1.6,5200.000000000001,0.0036571143791037327,820
P2172,120.0,60.0,1800,15.0,0.6,7200.0,0.004303314826728621,940
P2173,120.0,60.0,1800,15.0,0.6,7200.0,0.004303314826728621,940
P2174,120.0,60.0,1800,15.0,0.6,7200.0,0.004303314826728621,940
P2175,120.0,60.0,1800,15.0,1.1,7200.0,0.004303314826728621,950
P2176,120.0,60.0,1800,15.0,1.1,7200.0,0.004303314826728621,950
P2177,120.0,60.0,1800,15.0,1.1,7200.0,0.004303314826728621,950
P2178,120.0,60.0,1800,15.0,1.6,7200.0,0.004303314826728621,960
P2179,120.0,60.0,1800,15.0,1.6,7200.0,0.004303314826728621,960
P2180,120.0,60.0,1800,15.0,1.6,7200.0,0.004303314826728621,960
P2424,5.0,60.0,3600,50.0,0.7,300.0,0.0021516574139619936,250
P2425,5.0,60.0,3600,50.0,0.7,300.0,0.0021516574139619936,250
P2426,5.0,60.0,3600,50.0,0.7,300.0,0.0021516574139619936,250
P2427,5.0,60.0,3600,50.0,1.35,300.0,0.0021516574139619936,260
P2428,5.0,60.0,3600,50.0,1.35,300.0,0.0021516574139619936,260
P2429,5.0,60.0,3600,50.0,1.35,300.0,0.0021516574139619936,260
P2430,5.0,60.0,3600,50.0,2.0,300.0,0.0021516574139619936,260
P2431,5.0,60.0,3600,50.0,2.0,300.0,0.0021516574139619936,260
P2432,5.0,60.0,3600,50.0,2.0,300.0,0.0021516574139619936,260
P2568,5.0,123.3333333333333,3600,50.0,0.7,616.6666666666665,0.0030848761563574754,280
P2569,5.0,123.3333333333333,3600,50.0,0.7,616.6666666666665,0.0030848761563574754,280
P2570,5.0,123.3333333333333,3600,50.0,0.7,616.6666666666665,0.0030848761563574754,280
P2571,5.0,123.3333333333333,3600,50.0,1.35,616.6666666666665,0.0030848761563574754,280
P2572,5.0,123.3333333333333,3600,50.0,1.35,616.6666666666665,0.0030848761563574754,280
P2573,5.0,123.3333333333333,3600,50.0,1.35,616.6666666666665,0.0030848761563574754,280
P2574,5.0,123.3333333333333,3600,50.0,2.0,616.6666666666665,0.0030848761563574754,290
P2575,5.0,123.3333333333333,3600,50.0,2.0,616.6666666666665,0.0030848761563574754,290
P2576,5.0,123.3333333333333,3600,50.0,2.0,616.6666666666665,0.0030848761563574754,290
P2712,5.0,186.6666666666667,3600,50.0,0.7,933.3333333333336,0.003795166949301194,330
P2713,5.0,186.6666666666667,3600,50.0,0.7,933.3333333333336,0.003795166949301194,330
P2714,5.0,186.6666666666667,3600,50.0,0.7,933.3333333333336,0.003795166949301194,330
P2715,5.0,186.6666666666667,3600,50.0,1.35,933.3333333333336,0.003795166949301194,340
P2716,5.0,186.6666666666667,3600,50.0,1.35,933.3333333333336,0.003795166949301194,340
P2717,5.0,186.6666666666667,3600,50.0,1.35,933.3333333333336,0.003795166949301194,340
P2718,5.0,186.6666666666667,3600,50.0,2.0,933.3333333333336,0.003795166949301194,340
P2719,5.0,186.6666666666667,3600,50.0,2.0,933.3333333333336,0.003795166949301194,340
P2720,5.0,186.6666666666667,3600,50.0,2.0,933.3333333333336,0.003795166949301194,340
P2856,5.0,250.0,3600,50.0,0.7,1250.0,0.004392052304569401,390
P2857,5.0,250.0,3600,50.0,0.7,1250.0,0.004392052304569401,390
P2858,5.0,250.0,3600,50.0,0.7,1250.0,0.004392052304569401,390
P2859,5.0,250.0,3600,50.0,1.35,1250.0,0.004392052304569401,400
P2860,5.0,250.0,3600,50.0,1.35,1250.0,0.004392052304569401,400
P2861,5.0,250.0,3600,50.0,1.35,1250.0,0.004392052304569401,400
P2862,5.0,250.0,3600,50.0,2.0,1250.0,0.004392052304569401,400
P2863,5.0,250.0,3600,50.0,2.0,1250.0,0.004392052304569401,400
P2864,5.0,250.0,3600,50.0,2.0,1250.0,0.004392052304569401,400
P3000,30.0,60.0,3600,50.0,0.7,1800.0,0.0021516574139619936,250
P3001,30.0,60.0,3600,50.0,0.7,1800.0,0.0021516574139619936,250
P3002,30.0,60.0,3600,50.0,0.7,1800.0,0.0021516574139619936,250
P3003,30.0,60.0,3600,50.0,1.35,1800.0,0.0021516574139619936,260
P3004,30.0,60.0,3600,50.0,1.35,1800.0,0.0021516574139619936,260
P3005,30.0,60.0,3600,50.0,1.35,1800.0,0.0021516574139619936,260
P3006,30.0,60.0,3600,50.0,2.0,1800.0,0.0021516574139619936,260
P3007,30.0,60.0,3600,50.0,2.0,1800.0,0.0021516574139619936,260
P3008,30.0,60.0,3600,50.0,2.0,1800.0,0.0021516574139619936,260
P3144,30.0,123.3333333333333,3600,50.0,0.7,3699.999999999999,0.0030848761563574754,320
P3145,30.0,123.3333333333333,3600,50.0,0.7,3699.999999999999,0.0030848761563574754,320
P3146,30.0,123.3333333333333,3600,50.0,0.7,3699.999999999999,0.0030848761563574754,320
P3147,30.0,123.3333333333333,3600,50.0,1.35,3699.999999999999,0.0030848761563574754,320
P3148,30.0,123.3333333333333,3600,50.0,1.35,3699.999999999999,0.0030848761563574754,320
P3149,30.0,123.3333333333333,3600,50.0,1.35,3699.999999999999,0.0030848761563574754,320
P3150,30.0,123.3333333333333,3600,50.0,2.0,3699.999999999999,0.0030848761563574754,330
P3151,30.0,123.3333333333333,3600,50.0,2.0,3699.999999999999,0.0030848761563574754,330
P3152,30.0,123.3333333333333,3600,50.0,2.0,3699.999999999999,0.0030848761563574754,330
P3288,30.0,186.6666666666667,3600,50.0,0.7,5600.000000000002,0.003795166949301194,370
P3289,30.0,186.6666666666667,3600,50.0,0.7,5600.000000000002,0.003795166949301194,370
P3290,30.0,186.6666666666667,3600,50.0,0.7,5600.000000000002,0.003795166949301194,370
P3291,30.0,186.6666666666667,3600,50.0,1.35,5600.000000000002,0.003795166949301194,380
P3292,30.0,186.6666666666667,3600,50.0,1.35,5600.000000000002,0.003795166949301194,380
P3293,30.0,186.6666666666667,3600,50.0,1.35,5600.000000000002,0.003795166949301194,380
P3294,30.0,186.6666666666667,3600,50.0,2.0,5600.000000000002,0.003795166949301194,380
P3295,30.0,186.6666666666667,3600,50.0,2.0,5600.000000000002,0.003795166949301194,380
P3296,30.0,186.6666666666667,3600,50.0,2.0,5600.000000000002,0.003795166949301194,380
P3432,30.0,250.0,3600,50.0,0.7,7500.0,0.004392052304569401,430
P3433,30.0,250.0,3600,50.0,0.7,7500.0,0.004392052304569401,430
P3434,30.0,250.0,3600,50.0,0.7,7500.0,0.004392052304569401,430
P3435,30.0,250.0,3600,50.0,1.35,7500.0,0.004392052304569401,440
P3436,30.0,250.0,3600,50.0,1.35,7500.0,0.004392052304569401,440
P3437,30.0,250.0,3600,50.0,1.35,7500.0,0.004392052304569401,440
P3438,30.0,250.0,3600,50.0,2.0,7500.0,0.004392052304569401,450
P3439,30.0,250.0,3600,50.0,2.0,7500.0,0.004392052304569401,450
P3440,30.0,250.0,3600,50.0,2.0,7500.0,0.004392052304569401,450
P3576,55.0,60.0,3600,50.0,0.7,3300.0,0.0021516574139619936,290
P3577,55.0,60.0,3600,50.0,0.7,3300.0,0.0021516574139619936,290
P3578,55.0,60.0,3600,50.0,0.7,3300.0,0.0021516574139619936,290
P3579,55.0,60.0,3600,50.0,1.35,3300.0,0.0021516574139619936,300
P3580,55.0,60.0,3600,50.0,1.35,3300.0,0.0021516574139619936,300
P3581,55.0,60.0,3600,50.0,1.35,3300.0,0.0021516574139619936,300
P3582,55.0,60.0,3600,50.0,2.0,3300.0,0.0021516574139619936,300
P3583,55.0,60.0,3600,50.0,2.0,3300.0,0.0021516574139619936,300
P3584,55.0,60.0,3600,50.0,2.0,3300.0,0.0021516574139619936,300
P3720,55.0,123.3333333333333,3600,50.0,0.7,6783.333333333331,0.0030848761563574754,360
P3721,55.0,123.3333333333333,3600,50.0,0.7,6783.333333333331,0.0030848761563574754,360
P3722,55.0,123.3333333333333,3600,50.0,0.7,6783.333333333331,0.0030848761563574754,360
P3723,55.0,123.3333333333333,3600,50.0,1.35,6783.333333333331,0.0030848761563574754,360
P3724,55.0,123.3333333333333,3600,50.0,1.35,6783.333333333331,0.0030848761563574754,360
P3725,55.0,123.3333333333333,3600,50.0,1.35,6783.333333333331,0.0030848761563574754,360
P3726,55.0,123.3333333333333,3600,50.0,2.0,6783.333333333331,0.0030848761563574754,370
P3727,55.0,123.3333333333333,3600,50.0,2.0,6783.333333333331,0.0030848761563574754,370
P3728,55.0,123.3333333333333,3600,50.0,2.0,6783.333333333331,0.0030848761563574754,370
P3864,55.0,186.6666666666667,3600,50.0,0.7,10266.66666666667,0.003795166949301194,420
P3865,55.0,186.6666666666667,3600,50.0,0.7,10266.66666666667,0.003795166949301194,420
P3866,55.0,186.6666666666667,3600,50.0,0.7,10266.66666666667,0.003795166949301194,420
P3867,55.0,186.6666666666667,3600,50.0,1.35,10266.66666666667,0.003795166949301194,430
P3868,55.0,186.6666666666667,3600,50.0,1.35,10266.66666666667,0.003795166949301194,430
P3869,55.0,186.6666666666667,3600,50.0,1.35,10266.66666666667,0.003795166949301194,430
P3870,55.0,186.6666666666667,3600,50.0,2.0,10266.66666666667,0.003795166949301194,440
P3871,55.0,186.6666666666667,3600,50.0,2.0,10266.66666666667,0.003795166949301194,440
P3872,55.0,186.6666666666667,3600,50.0,2.0,10266.66666666667,0.003795166949301194,440
P4008,55.0,250.0,3600,50.0,0.7,13750.0,0.004392052304569401,490
P4009,55.0,250.0,3600,50.0,0.7,13750.0,0.004392052304569401,490
P4010,55.0,250.0,3600,50.0,0.7,13750.0,0.004392052304569401,490
P4011,55.0,250.0,3600,50.0,1.35,13750.0,0.004392052304569401,500
P4012,55.0,250.0,3600,50.0,1.35,13750.0,0.004392052304569401,500
P4013,55.0,250.0,3600,50.0,1.35,13750.0,0.004392052304569401,500
P4014,55.0,250.0,3600,50.0,2.0,13750.0,0.004392052304569401,510
P4015,55.0,250.0,3600,50.0,2.0,13750.0,0.004392052304569401,510
P4016,55.0,250.0,3600,50.0,2.0,13750.0,0.004392052304569401,510
P4152,80.0,60.0,3600,50.0,0.7,4800.0,0.0021516574139619936,320
P4153,80.0,60.0,3600,50.0,0.7,4800.0,0.0021516574139619936,320
P4154,80.0,60.0,3600,50.0,0.7,4800.0,0.0021516574139619936,320
P4155,80.0,60.0,3600,50.0,1.35,4800.0,0.0021516574139619936,320
P4156,80.0,60.0,3600,50.0,1.35,4800.0,0.0021516574139619936,320
P4157,80.0,60.0,3600,50.0,1.35,4800.0,0.0021516574139619936,320
P4158,80.0,60.0,3600,50.0,2.0,4800.0,0.0021516574139619936,330
P4159,80.0,60.0,3600,50.0,2.0,4800.0,0.0021516574139619936,330
P4160,80.0,60.0,3600,50.0,2.0,4800.0,0.0021516574139619936,330
P4296,80.0,123.3333333333333,3600,50.0,0.7,9866.666666666664,0.0030848761563574754,400
P4297,80.0,123.3333333333333,3600,50.0,0.7,9866.666666666664,0.0030848761563574754,400
P4298,80.0,123.3333333333333,3600,50.0,0.7,9866.666666666664,0.0030848761563574754,400
P4299,80.0,123.3333333333333,3600,50.0,1.35,9866.666666666664,0.0030848761563574754,410
P4300,80.0,123.3333333333333,3600,50.0,1.35,9866.666666666664,0.0030848761563574754,410
P4301,80.0,123.3333333333333,3600,50.0,1.35,9866.666666666664,0.0030848761563574754,410
P4302,80.0,123.3333333333333,3600,50.0,2.0,9866.666666666664,0.0030848761563574754,410
P4303,80.0,123.3333333333333,3600,50.0,2.0,9866.666666666664,0.0030848761563574754,410
P4304,80.0,123.3333333333333,3600,50.0,2.0,9866.666666666664,0.0030848761563574754,410
P4440,80.0,186.6666666666667,3600,50.0,0.7,14933.333333333338,0.003795166949301194,470
P4441,80.0,186.6666666666667,3600,50.0,0.7,14933.333333333338,0.003795166949301194,470
P4442,80.0,186.6666666666667,3600,50.0,0.7,14933.333333333338,0.003795166949301194,470
P4443,80.0,186.6666666666667,3600,50.0,1.35,14933.333333333338,0.003795166949301194,480
P4444,80.0,186.6666666666667,3600,50.0,1.35,14933.333333333338,0.003795166949301194,480
P4445,80.0,186.6666666666667,3600,50.0,1.35,14933.333333333338,0.003795166949301194,480
P4446,80.0,186.6666666666667,3600,50.0,2.0,14933.333333333338,0.003795166949301194,490
P4447,80.0,186.6666666666667,3600,50.0,2.0,14933.333333333338,0.003795166949301194,490
P4448,80.0,186.6666666666667,3600,50.0,2.0,14933.333333333338,0.003795166949301194,490
P4584,80.0,250.0,3600,50.0,0.7,20000.0,0.004392052304569401,550
P4585,80.0,250.0,3600,50.0,0.7,20000.0,0.004392052304569401,550
P4586,80.0,250.0,3600,50.0,0.7,20000.0,0.004392052304569401,550
P4587,80.0,250.0,3600,50.0,1.35,20000.0,0.004392052304569401,560
P4588,80.0,250.0,3600,50.0,1.35,20000.0,0.004392052304569401,560
P4589,80.0,250.0,3600,50.0,1.35,20000.0,0.004392052304569401,560
P4590,80.0,250.0,3600,50.0,2.0,20000.0,0.004392052304569401,570
P4591,80.0,250.0,3600,50.0,2.0,20000.0,0.004392052304569401,570
P4592,80.0,250.0,3600,50.0,2.0,20000.0,0.004392052304569401,570
P4692,1.0,250.0,3500,200.0,0.2,250.0,0.004517539513235531,360
P4693,1.0,250.0,3500,200.0,0.2,250.0,0.004517539513235531,360
P4694,1.0,250.0,3500,200.0,0.2,250.0,0.004517539513235531,360
P4695,1.0,250.0,3500,200.0,0.7,250.0,0.004517539513235531,370
P4696,1.0,250.0,3500,200.0,0.7,250.0,0.004517539513235531,370
P4697,1.0,250.0,3500,200.0,0.7,250.0,0.004517539513235531,370
P4698,1.0,250.0,3500,200.0,1.2,250.0,0.004517539513235531,380
P4699,1.0,250.0,3500,200.0,1.2,250.0,0.004517539513235531,380
P4700,1.0,250.0,3500,200.0,1.2,250.0,0.004517539513235531,380
P4728,1.0,250.0,3600,200.0,0.2,250.0,0.004392052304569401,360
P4729,1.0,250.0,3600,200.0,0.2,250.0,0.004392052304569401,360
P4730,1.0,250.0,3600,200.0,0.2,250.0,0.004392052304569401,360
P4731,1.0,250.0,3600,200.0,0.7,250.0,0.004392052304569401,370
P4732,1.0,250.0,3600,200.0,0.7,250.0,0.004392052304569401,370
P4733,1.0,250.0,3600,200.0,0.7,250.0,0.004392052304569401,370
P4734,1.0,250.0,3600,200.0,1.2,250.0,0.004392052304569401,380
P4735,1.0,250.0,3600,200.0,1.2,250.0,0.004392052304569401,380
P4736,1.0,250.0,3600,200.0,1.2,250.0,0.004392052304569401,380
P4836,1.0,550.0,3500,200.0,0.2,550.0,0.006700593940690444,2800
P4837,1.0,550.0,3500,200.0,0.2,550.0,0.006700593940690444,2800
P4838,1.0,550.0,3500,200.0,0.2,550.0,0.006700593940690444,2800
P4839,1.0,550.0,3500,200.0,0.7,550.0,0.006700593940690444,2800
P4840,1.0,550.0,3500,200.0,0.7,550.0,0.006700593940690444,2800
P4841,1.0,550.0,3500,200.0,0.7,550.0,0.006700593940690444,2800
P4842,1.0,550.0,3500,200.0,1.2,550.0,0.006700593940690444,2800
P4843,1.0,550.0,3500,200.0,1.2,550.0,0.006700593940690444,2800
P4844,1.0,550.0,3500,200.0,1.2,550.0,0.006700593940690444,2800
P4872,1.0,550.0,3600,200.0,0.2,550.0,0.006514466331278524,2800
P4873,1.0,550.0,3600,200.0,0.2,550.0,0.006514466331278524,2800
P4874,1.0,550.0,3600,200.0,0.2,550.0,0.006514466331278524,2800
P4875,1.0,550.0,3600,200.0,0.7,550.0,0.006514466331278524,2800
